4294A REV1.04
"DATE: Jun 11 2002"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: PROBE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 601"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
1.57526706000e+05	7.384921e+01	0.000000e+00	7.529544e+01	0.000000e+00
1.57908630000e+05	8.294427e+01	0.000000e+00	8.473644e+01	0.000000e+00
1.58291481000e+05	9.239854e+01	0.000000e+00	9.452747e+01	0.000000e+00
1.58675259000e+05	1.023054e+02	0.000000e+00	1.046658e+02	0.000000e+00
1.59059968000e+05	1.125486e+02	0.000000e+00	1.151551e+02	0.000000e+00
1.59445610000e+05	1.231689e+02	0.000000e+00	1.260030e+02	0.000000e+00
1.59832186000e+05	1.342471e+02	0.000000e+00	1.372208e+02	0.000000e+00
1.60219700000e+05	1.456507e+02	0.000000e+00	1.488226e+02	0.000000e+00
1.60608154000e+05	1.574772e+02	0.000000e+00	1.608250e+02	0.000000e+00
1.60997549000e+05	1.698003e+02	0.000000e+00	1.732466e+02	0.000000e+00
1.61387888000e+05	1.825327e+02	0.000000e+00	1.861084e+02	0.000000e+00
1.61779174000e+05	1.959336e+02	0.000000e+00	1.994339e+02	0.000000e+00
1.62171408000e+05	2.096327e+02	0.000000e+00	2.132484e+02	0.000000e+00
1.62564593000e+05	2.238137e+02	0.000000e+00	2.275798e+02	0.000000e+00
1.62958732000e+05	2.385786e+02	0.000000e+00	2.424588e+02	0.000000e+00
1.63353826000e+05	2.539061e+02	0.000000e+00	2.579186e+02	0.000000e+00
1.63749878000e+05	2.698126e+02	0.000000e+00	2.739954e+02	0.000000e+00
1.64146891000e+05	2.864057e+02	0.000000e+00	2.907291e+02	0.000000e+00
1.64544866000e+05	3.036295e+02	0.000000e+00	3.081628e+02	0.000000e+00
1.64943805000e+05	3.215789e+02	0.000000e+00	3.263438e+02	0.000000e+00
1.65343712000e+05	3.404632e+02	0.000000e+00	3.453242e+02	0.000000e+00
1.65744589000e+05	3.603951e+02	0.000000e+00	3.651606e+02	0.000000e+00
1.66146437000e+05	3.812250e+02	0.000000e+00	3.859156e+02	0.000000e+00
1.66549260000e+05	4.028464e+02	0.000000e+00	4.076581e+02	0.000000e+00
1.66953060000e+05	4.253237e+02	0.000000e+00	4.304638e+02	0.000000e+00
1.67357838000e+05	4.494095e+02	0.000000e+00	4.544167e+02	0.000000e+00
1.67763598000e+05	4.747440e+02	0.000000e+00	4.796098e+02	0.000000e+00
1.68170342000e+05	5.013834e+02	0.000000e+00	5.061465e+02	0.000000e+00
1.68578071000e+05	5.291932e+02	0.000000e+00	5.341418e+02	0.000000e+00
1.68986790000e+05	5.587498e+02	0.000000e+00	5.637249e+02	0.000000e+00
1.69396499000e+05	5.898520e+02	0.000000e+00	5.950397e+02	0.000000e+00
1.69807202000e+05	6.231987e+02	0.000000e+00	6.282488e+02	0.000000e+00
1.70218900000e+05	6.584991e+02	0.000000e+00	6.635355e+02	0.000000e+00
1.70631596000e+05	6.961969e+02	0.000000e+00	7.011072e+02	0.000000e+00
1.71045293000e+05	7.367184e+02	0.000000e+00	7.412003e+02	0.000000e+00
1.71459994000e+05	7.797769e+02	0.000000e+00	7.840846e+02	0.000000e+00
1.71875699000e+05	8.254839e+02	0.000000e+00	8.300693e+02	0.000000e+00
1.72292413000e+05	8.752933e+02	0.000000e+00	8.795115e+02	0.000000e+00
1.72710136000e+05	9.293658e+02	0.000000e+00	9.328243e+02	0.000000e+00
1.73128873000e+05	9.870988e+02	0.000000e+00	9.904897e+02	0.000000e+00
1.73548625000e+05	1.050076e+03	0.000000e+00	1.053073e+03	0.000000e+00
1.73969394000e+05	1.119075e+03	0.000000e+00	1.121238e+03	0.000000e+00
1.74391184000e+05	1.195187e+03	0.000000e+00	1.195779e+03	0.000000e+00
1.74813996000e+05	1.277116e+03	0.000000e+00	1.277641e+03	0.000000e+00
1.75237833000e+05	1.368930e+03	0.000000e+00	1.367967e+03	0.000000e+00
1.75662698000e+05	1.470936e+03	0.000000e+00	1.468149e+03	0.000000e+00
1.76088593000e+05	1.585300e+03	0.000000e+00	1.579897e+03	0.000000e+00
1.76515521000e+05	1.713645e+03	0.000000e+00	1.705337e+03	0.000000e+00
1.76943483000e+05	1.859169e+03	0.000000e+00	1.847141e+03	0.000000e+00
1.77372484000e+05	2.025141e+03	0.000000e+00	2.008717e+03	0.000000e+00
1.77802524000e+05	2.217573e+03	0.000000e+00	2.194465e+03	0.000000e+00
1.78233607000e+05	2.443251e+03	0.000000e+00	2.410173e+03	0.000000e+00
1.78665735000e+05	2.710385e+03	0.000000e+00	2.663577e+03	0.000000e+00
1.79098911000e+05	3.031407e+03	0.000000e+00	2.965239e+03	0.000000e+00
1.79533137000e+05	3.421594e+03	0.000000e+00	3.329894e+03	0.000000e+00
1.79968416000e+05	3.917882e+03	0.000000e+00	3.778600e+03	0.000000e+00
1.80404751000e+05	4.551443e+03	0.000000e+00	4.342219e+03	0.000000e+00
1.80842143000e+05	5.393412e+03	0.000000e+00	5.067029e+03	0.000000e+00
1.81280595000e+05	6.563878e+03	0.000000e+00	6.023365e+03	0.000000e+00
1.81720111000e+05	8.286992e+03	0.000000e+00	7.315838e+03	0.000000e+00
1.82160692000e+05	1.098054e+04	0.000000e+00	9.078047e+03	0.000000e+00
1.82602342000e+05	1.539149e+04	0.000000e+00	1.135986e+04	0.000000e+00
1.83045062000e+05	2.133900e+04	0.000000e+00	1.363670e+04	0.000000e+00
1.83488855000e+05	2.198930e+04	0.000000e+00	1.431459e+04	0.000000e+00
1.83933725000e+05	1.641349e+04	0.000000e+00	1.277329e+04	0.000000e+00
1.84379673000e+05	1.194459e+04	0.000000e+00	1.053765e+04	0.000000e+00
1.84826703000e+05	9.187442e+03	0.000000e+00	8.638502e+03	0.000000e+00
1.85274816000e+05	7.426131e+03	0.000000e+00	7.214451e+03	0.000000e+00
1.85724015000e+05	6.230159e+03	0.000000e+00	6.160499e+03	0.000000e+00
1.86174304000e+05	5.375979e+03	0.000000e+00	5.366496e+03	0.000000e+00
1.86625685000e+05	4.731577e+03	0.000000e+00	4.753595e+03	0.000000e+00
1.87078159000e+05	4.232775e+03	0.000000e+00	4.269114e+03	0.000000e+00
1.87531731000e+05	3.833893e+03	0.000000e+00	3.877912e+03	0.000000e+00
1.87986403000e+05	3.511572e+03	0.000000e+00	3.556123e+03	0.000000e+00
1.88442177000e+05	3.241585e+03	0.000000e+00	3.287158e+03	0.000000e+00
1.88899056000e+05	3.013756e+03	0.000000e+00	3.059205e+03	0.000000e+00
1.89357042000e+05	2.819044e+03	0.000000e+00	2.863669e+03	0.000000e+00
1.89816139000e+05	2.652292e+03	0.000000e+00	2.694163e+03	0.000000e+00
1.90276349000e+05	2.504399e+03	0.000000e+00	2.545851e+03	0.000000e+00
1.90737675000e+05	2.374823e+03	0.000000e+00	2.415015e+03	0.000000e+00
1.91200120000e+05	2.259889e+03	0.000000e+00	2.298749e+03	0.000000e+00
1.91663685000e+05	2.156830e+03	0.000000e+00	2.194752e+03	0.000000e+00
1.92128375000e+05	2.065223e+03	0.000000e+00	2.101178e+03	0.000000e+00
1.92594191000e+05	1.983321e+03	0.000000e+00	2.016535e+03	0.000000e+00
1.93061136000e+05	1.906280e+03	0.000000e+00	1.939598e+03	0.000000e+00
1.93529214000e+05	1.837231e+03	0.000000e+00	1.869356e+03	0.000000e+00
1.93998426000e+05	1.773565e+03	0.000000e+00	1.804966e+03	0.000000e+00
1.94468777000e+05	1.716100e+03	0.000000e+00	1.745721e+03	0.000000e+00
1.94940267000e+05	1.661616e+03	0.000000e+00	1.691023e+03	0.000000e+00
1.95412901000e+05	1.612141e+03	0.000000e+00	1.640362e+03	0.000000e+00
1.95886680000e+05	1.566060e+03	0.000000e+00	1.593303e+03	0.000000e+00
1.96361608000e+05	1.523239e+03	0.000000e+00	1.549469e+03	0.000000e+00
1.96837688000e+05	1.482768e+03	0.000000e+00	1.508535e+03	0.000000e+00
1.97314922000e+05	1.445294e+03	0.000000e+00	1.470217e+03	0.000000e+00
1.97793313000e+05	1.409075e+03	0.000000e+00	1.434270e+03	0.000000e+00
1.98272863000e+05	1.376466e+03	0.000000e+00	1.400474e+03	0.000000e+00
1.98753577000e+05	1.344839e+03	0.000000e+00	1.368639e+03	0.000000e+00
1.99235456000e+05	1.315417e+03	0.000000e+00	1.338595e+03	0.000000e+00
1.99718503000e+05	1.287234e+03	0.000000e+00	1.310191e+03	0.000000e+00
2.00202722000e+05	1.261362e+03	0.000000e+00	1.283293e+03	0.000000e+00
2.00688114000e+05	1.235921e+03	0.000000e+00	1.257782e+03	0.000000e+00
2.01174683000e+05	1.211901e+03	0.000000e+00	1.233549e+03	0.000000e+00
2.01662432000e+05	1.189078e+03	0.000000e+00	1.210499e+03	0.000000e+00
2.02151364000e+05	1.168064e+03	0.000000e+00	1.188544e+03	0.000000e+00
2.02641481000e+05	1.147319e+03	0.000000e+00	1.167604e+03	0.000000e+00
2.03132786000e+05	1.126999e+03	0.000000e+00	1.147610e+03	0.000000e+00
2.03625282000e+05	1.108751e+03	0.000000e+00	1.128495e+03	0.000000e+00
2.04118973000e+05	1.090393e+03	0.000000e+00	1.110201e+03	0.000000e+00
2.04613860000e+05	1.073074e+03	0.000000e+00	1.092673e+03	0.000000e+00
2.05109947000e+05	1.056890e+03	0.000000e+00	1.075864e+03	0.000000e+00
2.05607237000e+05	1.040057e+03	0.000000e+00	1.059726e+03	0.000000e+00
2.06105733000e+05	1.025384e+03	0.000000e+00	1.044220e+03	0.000000e+00
2.06605437000e+05	1.010787e+03	0.000000e+00	1.029306e+03	0.000000e+00
2.07106353000e+05	9.964720e+02	0.000000e+00	1.014951e+03	0.000000e+00
2.07608483000e+05	9.823419e+02	0.000000e+00	1.001120e+03	0.000000e+00
2.08111831000e+05	9.693076e+02	0.000000e+00	9.877856e+02	0.000000e+00
2.08616399000e+05	9.565638e+02	0.000000e+00	9.749189e+02	0.000000e+00
2.09122191000e+05	9.444993e+02	0.000000e+00	9.624944e+02	0.000000e+00
2.09629208000e+05	9.326791e+02	0.000000e+00	9.504886e+02	0.000000e+00
2.10137455000e+05	9.209197e+02	0.000000e+00	9.388790e+02	0.000000e+00
2.10646935000e+05	9.104599e+02	0.000000e+00	9.276453e+02	0.000000e+00
2.11157649000e+05	8.993573e+02	0.000000e+00	9.167682e+02	0.000000e+00
2.11669602000e+05	8.888869e+02	0.000000e+00	9.062298e+02	0.000000e+00
2.12182796000e+05	8.788809e+02	0.000000e+00	8.960135e+02	0.000000e+00
2.12697234000e+05	8.693327e+02	0.000000e+00	8.861037e+02	0.000000e+00
2.13212919000e+05	8.594301e+02	0.000000e+00	8.764857e+02	0.000000e+00
2.13729855000e+05	8.504463e+02	0.000000e+00	8.671458e+02	0.000000e+00
2.14248044000e+05	8.412068e+02	0.000000e+00	8.580712e+02	0.000000e+00
2.14767489000e+05	8.325900e+02	0.000000e+00	8.492497e+02	0.000000e+00
2.15288194000e+05	8.239587e+02	0.000000e+00	8.406702e+02	0.000000e+00
2.15810161000e+05	8.155441e+02	0.000000e+00	8.323218e+02	0.000000e+00
2.16333394000e+05	8.073305e+02	0.000000e+00	8.241947e+02	0.000000e+00
2.16857895000e+05	7.996335e+02	0.000000e+00	8.162792e+02	0.000000e+00
2.17383668000e+05	7.920928e+02	0.000000e+00	8.085665e+02	0.000000e+00
2.17910716000e+05	7.845266e+02	0.000000e+00	8.010480e+02	0.000000e+00
2.18439042000e+05	7.772385e+02	0.000000e+00	7.937160e+02	0.000000e+00
2.18968648000e+05	7.703500e+02	0.000000e+00	7.865628e+02	0.000000e+00
2.19499538000e+05	7.632374e+02	0.000000e+00	7.795813e+02	0.000000e+00
2.20031716000e+05	7.560786e+02	0.000000e+00	7.727646e+02	0.000000e+00
2.20565184000e+05	7.499233e+02	0.000000e+00	7.661066e+02	0.000000e+00
2.21099945000e+05	7.433021e+02	0.000000e+00	7.596011e+02	0.000000e+00
2.21636003000e+05	7.371860e+02	0.000000e+00	7.532422e+02	0.000000e+00
2.22173361000e+05	7.306779e+02	0.000000e+00	7.470246e+02	0.000000e+00
2.22712021000e+05	7.245624e+02	0.000000e+00	7.409431e+02	0.000000e+00
2.23251987000e+05	7.185572e+02	0.000000e+00	7.349926e+02	0.000000e+00
2.23793263000e+05	7.128839e+02	0.000000e+00	7.291685e+02	0.000000e+00
2.24335851000e+05	7.073627e+02	0.000000e+00	7.234664e+02	0.000000e+00
2.24879754000e+05	7.016961e+02	0.000000e+00	7.178818e+02	0.000000e+00
2.25424976000e+05	6.962557e+02	0.000000e+00	7.124109e+02	0.000000e+00
2.25971520000e+05	6.911243e+02	0.000000e+00	7.070497e+02	0.000000e+00
2.26519389000e+05	6.857654e+02	0.000000e+00	7.017944e+02	0.000000e+00
2.27068586000e+05	6.803064e+02	0.000000e+00	6.966417e+02	0.000000e+00
2.27619115000e+05	6.751953e+02	0.000000e+00	6.915880e+02	0.000000e+00
2.28170979000e+05	6.701456e+02	0.000000e+00	6.866301e+02	0.000000e+00
2.28724180000e+05	6.653429e+02	0.000000e+00	6.817651e+02	0.000000e+00
2.29278723000e+05	6.604454e+02	0.000000e+00	6.769899e+02	0.000000e+00
2.29834610000e+05	6.560151e+02	0.000000e+00	6.723016e+02	0.000000e+00
2.30391845000e+05	6.514951e+02	0.000000e+00	6.676976e+02	0.000000e+00
2.30950431000e+05	6.469878e+02	0.000000e+00	6.631753e+02	0.000000e+00
2.31510372000e+05	6.421613e+02	0.000000e+00	6.587322e+02	0.000000e+00
2.32071670000e+05	6.379135e+02	0.000000e+00	6.543659e+02	0.000000e+00
2.32634329000e+05	6.335929e+02	0.000000e+00	6.500741e+02	0.000000e+00
2.33198352000e+05	6.293198e+02	0.000000e+00	6.458547e+02	0.000000e+00
2.33763742000e+05	6.250771e+02	0.000000e+00	6.417054e+02	0.000000e+00
2.34330503000e+05	6.210430e+02	0.000000e+00	6.376243e+02	0.000000e+00
2.34898639000e+05	6.170507e+02	0.000000e+00	6.336095e+02	0.000000e+00
2.35468152000e+05	6.130500e+02	0.000000e+00	6.296591e+02	0.000000e+00
2.36039045000e+05	6.091130e+02	0.000000e+00	6.257712e+02	0.000000e+00
2.36611323000e+05	6.049662e+02	0.000000e+00	6.219441e+02	0.000000e+00
2.37184988000e+05	6.015294e+02	0.000000e+00	6.181762e+02	0.000000e+00
2.37760044000e+05	5.977345e+02	0.000000e+00	6.144659e+02	0.000000e+00
2.38336495000e+05	5.938627e+02	0.000000e+00	6.108116e+02	0.000000e+00
2.38914343000e+05	5.904819e+02	0.000000e+00	6.072118e+02	0.000000e+00
2.39493591000e+05	5.866918e+02	0.000000e+00	6.036651e+02	0.000000e+00
2.40074245000e+05	5.831300e+02	0.000000e+00	6.001700e+02	0.000000e+00
2.40656306000e+05	5.795807e+02	0.000000e+00	5.967253e+02	0.000000e+00
2.41239778000e+05	5.762166e+02	0.000000e+00	5.933298e+02	0.000000e+00
2.41824665000e+05	5.728546e+02	0.000000e+00	5.899821e+02	0.000000e+00
2.42410970000e+05	5.692314e+02	0.000000e+00	5.866810e+02	0.000000e+00
2.42998697000e+05	5.661451e+02	0.000000e+00	5.834253e+02	0.000000e+00
2.43587848000e+05	5.628344e+02	0.000000e+00	5.802140e+02	0.000000e+00
2.44178428000e+05	5.597227e+02	0.000000e+00	5.770460e+02	0.000000e+00
2.44770440000e+05	5.564467e+02	0.000000e+00	5.739201e+02	0.000000e+00
2.45363887000e+05	5.529298e+02	0.000000e+00	5.708356e+02	0.000000e+00
2.45958773000e+05	5.500201e+02	0.000000e+00	5.677911e+02	0.000000e+00
2.46555101000e+05	5.469833e+02	0.000000e+00	5.647861e+02	0.000000e+00
2.47152875000e+05	5.440425e+02	0.000000e+00	5.618193e+02	0.000000e+00
2.47752098000e+05	5.411795e+02	0.000000e+00	5.588900e+02	0.000000e+00
2.48352774000e+05	5.383228e+02	0.000000e+00	5.559974e+02	0.000000e+00
2.48954907000e+05	5.352670e+02	0.000000e+00	5.531406e+02	0.000000e+00
2.49558499000e+05	5.324659e+02	0.000000e+00	5.503187e+02	0.000000e+00
2.50163555000e+05	5.296426e+02	0.000000e+00	5.475309e+02	0.000000e+00
2.50770077000e+05	5.268428e+02	0.000000e+00	5.447767e+02	0.000000e+00
2.51378071000e+05	5.235994e+02	0.000000e+00	5.420552e+02	0.000000e+00
2.51987538000e+05	5.212278e+02	0.000000e+00	5.393657e+02	0.000000e+00
2.52598483000e+05	5.183832e+02	0.000000e+00	5.367074e+02	0.000000e+00
2.53210909000e+05	5.155968e+02	0.000000e+00	5.340798e+02	0.000000e+00
2.53824820000e+05	5.129451e+02	0.000000e+00	5.314822e+02	0.000000e+00
2.54440220000e+05	5.099472e+02	0.000000e+00	5.289140e+02	0.000000e+00
2.55057111000e+05	5.075266e+02	0.000000e+00	5.263745e+02	0.000000e+00
2.55675498000e+05	5.052010e+02	0.000000e+00	5.238631e+02	0.000000e+00
2.56295385000e+05	5.026089e+02	0.000000e+00	5.213793e+02	0.000000e+00
2.56916774000e+05	4.997845e+02	0.000000e+00	5.189225e+02	0.000000e+00
2.57539670000e+05	4.974298e+02	0.000000e+00	5.164922e+02	0.000000e+00
2.58164076000e+05	4.947991e+02	0.000000e+00	5.140879e+02	0.000000e+00
2.58789996000e+05	4.924758e+02	0.000000e+00	5.117089e+02	0.000000e+00
2.59417433000e+05	4.899738e+02	0.000000e+00	5.093549e+02	0.000000e+00
2.60046392000e+05	4.875391e+02	0.000000e+00	5.070253e+02	0.000000e+00
2.60676876000e+05	4.852178e+02	0.000000e+00	5.047196e+02	0.000000e+00
2.61308888000e+05	4.827321e+02	0.000000e+00	5.024375e+02	0.000000e+00
2.61942433000e+05	4.805217e+02	0.000000e+00	5.001784e+02	0.000000e+00
2.62577513000e+05	4.780865e+02	0.000000e+00	4.979419e+02	0.000000e+00
2.63214134000e+05	4.757841e+02	0.000000e+00	4.957276e+02	0.000000e+00
2.63852298000e+05	4.735791e+02	0.000000e+00	4.935351e+02	0.000000e+00
2.64492009000e+05	4.710765e+02	0.000000e+00	4.913639e+02	0.000000e+00
2.65133271000e+05	4.689613e+02	0.000000e+00	4.892137e+02	0.000000e+00
2.65776088000e+05	4.668152e+02	0.000000e+00	4.870841e+02	0.000000e+00
2.66420463000e+05	4.644007e+02	0.000000e+00	4.849748e+02	0.000000e+00
2.67066401000e+05	4.620561e+02	0.000000e+00	4.828853e+02	0.000000e+00
2.67713904000e+05	4.599746e+02	0.000000e+00	4.808153e+02	0.000000e+00
2.68362978000e+05	4.577913e+02	0.000000e+00	4.787645e+02	0.000000e+00
2.69013625000e+05	4.554640e+02	0.000000e+00	4.767325e+02	0.000000e+00
2.69665850000e+05	4.532324e+02	0.000000e+00	4.747190e+02	0.000000e+00
2.70319656000e+05	4.509037e+02	0.000000e+00	4.727237e+02	0.000000e+00
2.70975047000e+05	4.489091e+02	0.000000e+00	4.707462e+02	0.000000e+00
2.71632028000e+05	4.467766e+02	0.000000e+00	4.687863e+02	0.000000e+00
2.72290601000e+05	4.457995e+02	0.000000e+00	4.668437e+02	0.000000e+00
2.72950771000e+05	4.441212e+02	0.000000e+00	4.649181e+02	0.000000e+00
2.73612541000e+05	4.418181e+02	0.000000e+00	4.630092e+02	0.000000e+00
2.74275916000e+05	4.398293e+02	0.000000e+00	4.611166e+02	0.000000e+00
2.74940899000e+05	4.375620e+02	0.000000e+00	4.592402e+02	0.000000e+00
2.75607495000e+05	4.357163e+02	0.000000e+00	4.573797e+02	0.000000e+00
2.76275706000e+05	4.335072e+02	0.000000e+00	4.555349e+02	0.000000e+00
2.76945538000e+05	4.316593e+02	0.000000e+00	4.537053e+02	0.000000e+00
2.77616994000e+05	4.296047e+02	0.000000e+00	4.518910e+02	0.000000e+00
2.78290077000e+05	4.275853e+02	0.000000e+00	4.500915e+02	0.000000e+00
2.78964793000e+05	4.258464e+02	0.000000e+00	4.483066e+02	0.000000e+00
2.79641144000e+05	4.238119e+02	0.000000e+00	4.465363e+02	0.000000e+00
2.80319136000e+05	4.220170e+02	0.000000e+00	4.447801e+02	0.000000e+00
2.80998771000e+05	4.198867e+02	0.000000e+00	4.430378e+02	0.000000e+00
2.81680053000e+05	4.178189e+02	0.000000e+00	4.413094e+02	0.000000e+00
2.82362988000e+05	4.161898e+02	0.000000e+00	4.395945e+02	0.000000e+00
2.83047578000e+05	4.143034e+02	0.000000e+00	4.378930e+02	0.000000e+00
2.83733829000e+05	4.123796e+02	0.000000e+00	4.362046e+02	0.000000e+00
2.84421743000e+05	4.107249e+02	0.000000e+00	4.345292e+02	0.000000e+00
2.85111324000e+05	4.088880e+02	0.000000e+00	4.328666e+02	0.000000e+00
2.85802578000e+05	4.070412e+02	0.000000e+00	4.312166e+02	0.000000e+00
2.86495508000e+05	4.051125e+02	0.000000e+00	4.295789e+02	0.000000e+00
2.87190117000e+05	4.033327e+02	0.000000e+00	4.279534e+02	0.000000e+00
2.87886411000e+05	4.015164e+02	0.000000e+00	4.263400e+02	0.000000e+00
2.88584393000e+05	3.999525e+02	0.000000e+00	4.247385e+02	0.000000e+00
2.89284067000e+05	3.981053e+02	0.000000e+00	4.231487e+02	0.000000e+00
2.89985438000e+05	3.962952e+02	0.000000e+00	4.215704e+02	0.000000e+00
2.90688509000e+05	3.945241e+02	0.000000e+00	4.200035e+02	0.000000e+00
2.91393284000e+05	3.928315e+02	0.000000e+00	4.184478e+02	0.000000e+00
2.92099769000e+05	3.909919e+02	0.000000e+00	4.169031e+02	0.000000e+00
2.92807966000e+05	3.893382e+02	0.000000e+00	4.153694e+02	0.000000e+00
2.93517880000e+05	3.877607e+02	0.000000e+00	4.138464e+02	0.000000e+00
2.94229516000e+05	3.857723e+02	0.000000e+00	4.123341e+02	0.000000e+00
2.94942877000e+05	3.840478e+02	0.000000e+00	4.108322e+02	0.000000e+00
2.95657967000e+05	3.822867e+02	0.000000e+00	4.093406e+02	0.000000e+00
2.96374791000e+05	3.807562e+02	0.000000e+00	4.078593e+02	0.000000e+00
2.97093353000e+05	3.789388e+02	0.000000e+00	4.063880e+02	0.000000e+00
2.97813657000e+05	3.773975e+02	0.000000e+00	4.049266e+02	0.000000e+00
2.98535708000e+05	3.757994e+02	0.000000e+00	4.034750e+02	0.000000e+00
2.99259509000e+05	3.741309e+02	0.000000e+00	4.020331e+02	0.000000e+00
2.99985065000e+05	3.725520e+02	0.000000e+00	4.006007e+02	0.000000e+00
3.00712380000e+05	3.708879e+02	0.000000e+00	3.991778e+02	0.000000e+00
3.01441459000e+05	3.691452e+02	0.000000e+00	3.977642e+02	0.000000e+00
3.02172305000e+05	3.677206e+02	0.000000e+00	3.963597e+02	0.000000e+00
3.02904923000e+05	3.658595e+02	0.000000e+00	3.949644e+02	0.000000e+00
3.03639318000e+05	3.643492e+02	0.000000e+00	3.935779e+02	0.000000e+00
3.04375493000e+05	3.626653e+02	0.000000e+00	3.922003e+02	0.000000e+00
3.05113452000e+05	3.609783e+02	0.000000e+00	3.908315e+02	0.000000e+00
3.05853201000e+05	3.594030e+02	0.000000e+00	3.894713e+02	0.000000e+00
3.06594744000e+05	3.577819e+02	0.000000e+00	3.881196e+02	0.000000e+00
3.07338084000e+05	3.562208e+02	0.000000e+00	3.867763e+02	0.000000e+00
3.08083227000e+05	3.545336e+02	0.000000e+00	3.854414e+02	0.000000e+00
3.08830176000e+05	3.530349e+02	0.000000e+00	3.841147e+02	0.000000e+00
3.09578936000e+05	3.514120e+02	0.000000e+00	3.827961e+02	0.000000e+00
3.10329512000e+05	3.497015e+02	0.000000e+00	3.814855e+02	0.000000e+00
3.11081907000e+05	3.481941e+02	0.000000e+00	3.801829e+02	0.000000e+00
3.11836127000e+05	3.466720e+02	0.000000e+00	3.788881e+02	0.000000e+00
3.12592175000e+05	3.451836e+02	0.000000e+00	3.776010e+02	0.000000e+00
3.13350056000e+05	3.434500e+02	0.000000e+00	3.763217e+02	0.000000e+00
3.14109775000e+05	3.421700e+02	0.000000e+00	3.750498e+02	0.000000e+00
3.14871335000e+05	3.404114e+02	0.000000e+00	3.737855e+02	0.000000e+00
3.15634742000e+05	3.388274e+02	0.000000e+00	3.725286e+02	0.000000e+00
3.16400000000e+05	3.371756e+02	0.000000e+00	3.712790e+02	0.000000e+00


"TRACE: B"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
7.40000000000e+04	-8.883969e+01	0.000000e+00	-8.983392e+01	0.000000e+00
7.41794130000e+04	-8.880925e+01	0.000000e+00	-8.983311e+01	0.000000e+00
7.43592620000e+04	-8.882549e+01	0.000000e+00	-8.983230e+01	0.000000e+00
7.45395460000e+04	-8.884114e+01	0.000000e+00	-8.983149e+01	0.000000e+00
7.47202680000e+04	-8.886129e+01	0.000000e+00	-8.983067e+01	0.000000e+00
7.49014270000e+04	-8.885440e+01	0.000000e+00	-8.982984e+01	0.000000e+00
7.50830260000e+04	-8.880804e+01	0.000000e+00	-8.982901e+01	0.000000e+00
7.52650650000e+04	-8.883167e+01	0.000000e+00	-8.982817e+01	0.000000e+00
7.54475460000e+04	-8.888146e+01	0.000000e+00	-8.982732e+01	0.000000e+00
7.56304690000e+04	-8.884415e+01	0.000000e+00	-8.982647e+01	0.000000e+00
7.58138350000e+04	-8.880977e+01	0.000000e+00	-8.982561e+01	0.000000e+00
7.59976460000e+04	-8.880276e+01	0.000000e+00	-8.982473e+01	0.000000e+00
7.61819030000e+04	-8.880778e+01	0.000000e+00	-8.982386e+01	0.000000e+00
7.63666060000e+04	-8.884200e+01	0.000000e+00	-8.982298e+01	0.000000e+00
7.65517570000e+04	-8.880643e+01	0.000000e+00	-8.982209e+01	0.000000e+00
7.67373570000e+04	-8.882861e+01	0.000000e+00	-8.982119e+01	0.000000e+00
7.69234070000e+04	-8.879791e+01	0.000000e+00	-8.982029e+01	0.000000e+00
7.71099090000e+04	-8.876901e+01	0.000000e+00	-8.981938e+01	0.000000e+00
7.72968620000e+04	-8.881539e+01	0.000000e+00	-8.981846e+01	0.000000e+00
7.74842680000e+04	-8.879444e+01	0.000000e+00	-8.981753e+01	0.000000e+00
7.76721290000e+04	-8.883058e+01	0.000000e+00	-8.981659e+01	0.000000e+00
7.78604460000e+04	-8.880909e+01	0.000000e+00	-8.981565e+01	0.000000e+00
7.80492190000e+04	-8.882873e+01	0.000000e+00	-8.981470e+01	0.000000e+00
7.82384500000e+04	-8.881922e+01	0.000000e+00	-8.981374e+01	0.000000e+00
7.84281390000e+04	-8.880400e+01	0.000000e+00	-8.981277e+01	0.000000e+00
7.86182880000e+04	-8.882714e+01	0.000000e+00	-8.981180e+01	0.000000e+00
7.88088990000e+04	-8.876192e+01	0.000000e+00	-8.981081e+01	0.000000e+00
7.89999710000e+04	-8.881361e+01	0.000000e+00	-8.980982e+01	0.000000e+00
7.91915070000e+04	-8.884711e+01	0.000000e+00	-8.980882e+01	0.000000e+00
7.93835070000e+04	-8.878724e+01	0.000000e+00	-8.980781e+01	0.000000e+00
7.95759730000e+04	-8.881396e+01	0.000000e+00	-8.980679e+01	0.000000e+00
7.97689050000e+04	-8.878766e+01	0.000000e+00	-8.980576e+01	0.000000e+00
7.99623050000e+04	-8.879952e+01	0.000000e+00	-8.980473e+01	0.000000e+00
